Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
417,Aaron Williams,PF,26,SEA,65,9,757,115,220,.523,0,1,.000,115,219,.525,.523,66,85,.776,48,99,147,14,19,38,50,119,296,williaa01
418,Alvin Williams,SG,23,TOT,54,13,1071,125,282,.443,9,28,.321,116,254,.457,.459,65,90,.722,24,57,81,103,38,3,58,79,324,willial02
418,Alvin Williams,SG,23,POR,41,10,864,109,238,.458,7,24,.292,102,214,.477,.473,58,79,.734,19,41,60,83,30,2,50,60,283,willial02
418,Alvin Williams,SG,23,TOR,13,3,207,16,44,.364,2,4,.500,14,40,.350,.386,7,11,.636,5,16,21,20,8,1,8,19,41,willial02
419,Brandon Williams,SG,22,GSW,9,2,140,16,50,.320,3,9,.333,13,41,.317,.350,2,4,.500,4,11,15,3,6,3,9,18,37,willibr01
420,Buck Williams,PF,37,NYK,41,6,738,75,149,.503,0,0,,75,149,.503,.503,52,71,.732,78,105,183,21,17,15,38,93,202,willibu01
421,Eric Williams,SF,25,DEN,4,4,145,24,61,.393,0,0,,24,61,.393,.393,31,45,.689,10,11,21,12,4,0,9,9,79,willier01
422,Herb Williams,PF,39,NYK,27,0,178,18,43,.419,0,0,,18,43,.419,.419,1,8,.125,6,23,29,4,6,9,5,34,37,willihe01
423,Hot Rod Williams,C,35,PHO,71,30,1333,95,202,.470,0,0,,95,202,.470,.470,65,93,.699,107,205,312,49,33,60,29,138,255,williho01
424,Jayson Williams,C,29,NJN,65,65,2343,321,645,.498,0,4,.000,321,641,.501,.498,195,293,.666,443,440,883,67,45,49,95,236,837,willija01
425,Jerome Williams,PF,24,DET,77,3,1305,151,288,.524,0,1,.000,151,287,.526,.524,108,166,.651,170,209,379,48,51,10,60,144,410,willije01
426,Lorenzo Williams,PF,28,WAS,14,6,111,13,17,.765,0,0,,13,17,.765,.765,0,2,.000,16,10,26,3,2,3,2,17,26,willilo01
427,Micheal Williams,PG,31,MIN,25,0,161,16,48,.333,0,4,.000,16,44,.364,.333,32,33,.970,2,12,14,32,9,2,16,24,64,willimi02
428,Monty Williams,SF,26,SAS,72,16,1314,165,368,.448,1,2,.500,164,366,.448,.450,122,182,.670,67,112,179,89,34,24,82,133,453,willimo01
429,Scott Williams,C,29,PHI,58,7,801,93,213,.437,0,5,.000,93,208,.447,.437,51,63,.810,87,124,211,29,17,21,30,132,237,willisc01
430,Travis Williams,SF,28,CHH,39,0,365,56,119,.471,0,1,.000,56,118,.475,.471,24,46,.522,53,39,92,20,18,5,30,55,136,willitr01
431,Walt Williams,SF,27,TOT,59,17,1470,210,544,.386,80,219,.365,130,325,.400,.460,108,125,.864,50,150,200,122,59,35,92,161,608,williwa02
431,Walt Williams,SF,27,TOR,28,16,876,125,319,.392,49,129,.380,76,190,.400,.469,49,60,.817,27,91,118,69,40,23,52,100,348,williwa02
431,Walt Williams,SF,27,POR,31,1,594,85,225,.378,31,90,.344,54,135,.400,.447,59,65,.908,23,59,82,53,19,12,40,61,260,williwa02
432,Corliss Williamson,SF,24,SAC,79,75,2819,561,1134,.495,0,9,.000,561,1125,.499,.495,279,443,.630,162,284,446,230,76,48,199,252,1401,willico02
433,Kevin Willis,PF,35,HOU,81,74,2528,531,1041,.510,1,7,.143,530,1034,.513,.511,242,305,.793,232,447,679,78,55,38,170,235,1305,willike02
434,David Wingate,SG,34,SEA,58,2,546,66,140,.471,3,7,.429,63,133,.474,.482,15,29,.517,19,60,79,37,21,3,37,58,150,wingada01
435,Dontonio Wingfield,SF,23,POR,3,0,9,0,3,.000,0,0,,0,3,.000,.000,1,2,.500,2,2,4,0,0,0,1,2,1,wingfdo01
436,Joe Wolf,PF,33,DEN,57,8,621,40,121,.331,2,10,.200,38,111,.342,.339,5,10,.500,36,90,126,30,20,7,22,92,87,wolfjo01
437,Lorenzen Wright,C,22,LAC,69,38,2067,241,542,.445,0,2,.000,241,540,.446,.445,141,214,.659,180,426,606,55,55,87,81,237,623,wrighlo02
438,Sharone Wright,C,25,TOR,7,0,44,7,14,.500,0,0,,7,14,.500,.500,2,4,.500,1,8,9,4,0,0,2,7,16,wrighsh01
439,George Zídek,C,24,TOT,12,0,64,7,29,.241,1,2,.500,6,27,.222,.259,14,16,.875,4,13,17,2,0,2,4,10,29,zidekge01
439,George Zídek,C,24,DEN,6,0,42,4,15,.267,0,0,,4,15,.267,.267,10,12,.833,4,9,13,1,0,2,3,5,18,zidekge01
439,George Zídek,C,24,SEA,6,0,22,3,14,.214,1,2,.500,2,12,.167,.250,4,4,1.000,0,4,4,1,0,0,1,5,11,zidekge01
