Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
327,Terry Porter,PG,38,SAS,72,1294,13.9,.558,.442,.259,1.1,13.1,7.3,25.2,1.9,0.9,19.2,15.9,,1.6,1.9,3.5,.131,,0.4,1.3,1.7,1.2,portete01
328,James Posey,SF,25,DEN,73,2238,12.9,.474,.322,.276,5.3,17.1,10.9,13.1,2.7,1.3,13.3,19.1,,0.6,2.2,2.7,.058,,-1.5,0.7,-0.8,0.7,poseyja01
329,Lavor Postell,SG,23,NYK,23,179,11.0,.456,.310,.488,1.3,9.1,5.2,5.0,1.8,0.0,9.7,29.4,,-0.2,0.1,-0.1,-0.019,,-2.0,-1.5,-3.5,-0.1,postela01
330,Vitaly Potapenko,C,26,BOS,79,1343,11.4,.513,.000,.399,13.3,15.1,14.2,3.6,1.4,1.0,15.1,14.1,,1.3,1.7,3.1,.111,,-3.0,-0.9,-3.8,-0.6,potapvi01
331,Brent Price,PG,33,SAC,20,89,6.6,.474,.556,.481,4.9,4.7,4.8,13.9,1.7,0.7,23.4,20.9,,-0.1,0.1,0.0,-0.009,,-4.9,-1.0,-5.9,-0.1,pricebr01
332,Joel Przybilla,C,22,MIL,71,1128,10.2,.523,.007,.634,8.4,20.1,14.5,2.7,0.9,7.6,19.1,9.3,,0.3,1.5,1.9,.079,,-4.4,2.1,-2.3,-0.1,przybjo01
333,Vladimir Radmanović,PF,21,SEA,61,1230,12.7,.528,.444,.203,4.4,17.4,11.0,9.8,2.5,1.5,15.7,17.3,,0.6,1.5,2.1,.084,,-0.2,0.8,0.6,0.8,radmavl01
334,Zach Randolph,PF,20,POR,41,238,16.9,.479,.000,.252,15.1,19.0,17.0,9.8,1.6,1.3,11.2,25.7,,0.2,0.3,0.5,.098,,-1.3,-1.7,-3.0,-0.1,randoza01
335,Theo Ratliff,C,28,ATL,3,82,11.1,.523,.000,.550,6.9,15.4,11.1,2.0,0.6,7.2,22.0,17.6,,-0.1,0.1,0.0,.012,,-3.4,2.2,-1.3,0.0,ratlith01
336,Željko Rebrača,C,29,DET,74,1179,16.2,.569,.000,.468,8.4,20.5,14.5,5.7,1.3,4.4,15.7,21.4,,1.4,1.9,3.3,.134,,-2.9,0.6,-2.3,-0.1,rebraze01
337,Eldridge Recasner,PG-SG,34,TOT,6,33,5.3,.388,.167,.167,0.0,0.0,0.0,22.1,1.6,0.0,13.4,10.2,,0.0,0.0,0.0,.013,,-5.3,-0.3,-5.6,0.0,recasel01
337,Eldridge Recasner,SG,34,CHH,1,2,-9.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.004,,-16.0,-0.4,-16.4,0.0,recasel01
337,Eldridge Recasner,PG,34,LAC,5,31,6.2,.388,.167,.167,0.0,0.0,0.0,23.5,1.7,0.0,13.4,10.8,,0.0,0.0,0.0,.013,,-4.6,-0.3,-4.9,0.0,recasel01
338,Michael Redd,SG,22,MIL,67,1417,20.0,.581,.325,.189,6.6,11.4,9.1,11.5,1.6,0.4,8.0,23.7,,3.9,0.7,4.6,.155,,4.1,-1.6,2.5,1.6,reddmi01
339,Don Reid,PF,28,ORL,68,714,10.1,.509,.000,.358,10.1,17.5,13.8,5.8,1.4,4.3,19.7,17.2,,0.0,0.9,0.9,.062,,-6.3,0.8,-5.5,-0.6,reiddo01
340,Glen Rice,SF,34,HOU,20,606,8.0,.477,.383,.180,0.9,8.0,4.4,8.5,1.1,0.3,11.8,15.6,,0.0,0.0,0.0,.002,,-3.1,-0.7,-3.8,-0.3,ricegl01
341,Jason Richardson,SG,21,GSW,80,2629,13.8,.487,.226,.193,4.9,9.0,6.9,15.4,2.0,0.8,11.9,21.5,,2.0,0.9,2.9,.052,,0.1,-1.0,-0.9,0.7,richaja01
342,Norm Richardson,SG,22,TOT,11,67,10.3,.501,.308,.346,5.1,8.9,6.9,4.7,0.0,0.0,9.1,22.6,,0.0,0.0,0.0,.006,,-1.2,-5.2,-6.4,-0.1,richano01
342,Norm Richardson,SG,22,IND,3,4,-10.2,.000,.000,.000,28.9,0.0,14.1,33.9,0.0,0.0,0.0,34.0,,0.0,0.0,0.0,-0.570,,-9.8,-11.2,-21.0,0.0,richano01
342,Norm Richardson,SG,22,CHI,8,63,11.6,.556,.348,.391,3.6,9.5,6.5,2.9,0.0,0.0,10.0,21.9,,0.1,0.0,0.1,.043,,-0.6,-4.8,-5.4,-0.1,richano01
343,Quentin Richardson,SG,21,LAC,81,2152,17.4,.534,.377,.202,6.0,11.5,8.8,10.5,1.9,0.7,9.2,23.3,,4.0,1.6,5.6,.125,,2.7,-0.5,2.2,2.3,richaqu01
344,Mitch Richmond*,SG,36,LAL,64,709,10.7,.488,.251,.178,2.2,12.3,7.3,12.3,1.3,0.6,13.1,19.4,,0.1,0.8,0.9,.062,,-2.5,-0.4,-2.9,-0.2,richmmi01
345,Isaiah Rider,SG,30,DEN,10,173,16.3,.526,.185,.210,6.3,15.9,10.9,13.3,0.9,0.9,13.7,26.5,,0.1,0.1,0.2,.050,,1.4,-1.6,-0.2,0.1,rideris01
346,Clifford Robinson,PF,35,DET,80,2855,13.5,.503,.284,.193,3.3,12.6,8.0,12.5,1.7,2.4,11.5,21.6,,0.8,3.5,4.3,.073,,-0.6,0.1,-0.5,1.1,robincl02
347,David Robinson*,C,36,SAS,78,2303,20.3,.562,.000,.588,9.9,22.0,16.2,7.0,2.0,4.3,10.9,19.2,,5.0,5.1,10.1,.211,,1.6,2.2,3.9,3.4,robinda01
348,Eddie Robinson,SF,25,CHI,29,653,12.5,.489,.020,.194,4.2,9.9,7.0,10.5,1.9,1.3,11.8,21.4,,-0.1,0.3,0.2,.015,,-1.1,-1.2,-2.3,-0.1,robined01
349,Glenn Robinson,SF,29,MIL,66,2346,19.1,.537,.155,.246,3.6,15.8,10.0,13.4,2.2,1.3,12.0,28.8,,2.6,2.1,4.7,.096,,1.2,-0.9,0.3,1.4,robingl01
350,Larry Robinson,SG,34,NYK,2,10,3.8,.375,.500,.000,0.0,23.2,11.6,0.0,0.0,0.0,0.0,18.6,,0.0,0.0,0.0,-0.038,,-6.2,-1.9,-8.1,0.0,robinla01
351,Carlos Rogers,C,30,IND,22,168,15.3,.574,.140,.442,9.6,15.7,12.8,3.0,1.6,2.5,8.9,15.2,,0.3,0.2,0.5,.140,,0.2,0.2,0.4,0.1,rogerca01
352,Rodney Rogers,SF,30,TOT,77,1880,17.0,.558,.311,.197,7.6,13.3,10.4,10.5,1.8,1.2,11.6,22.3,,3.2,2.2,5.4,.138,,1.3,-0.1,1.3,1.6,rogerro01
352,Rodney Rogers,SF,30,PHO,50,1254,17.8,.545,.262,.185,8.4,13.3,10.8,9.9,2.1,1.0,10.3,23.0,,2.3,1.4,3.7,.142,,1.6,0.1,1.7,1.2,rogerro01
352,Rodney Rogers,SF,30,BOS,27,626,15.4,.590,.428,.225,5.8,13.1,9.4,11.7,1.3,1.5,14.7,20.8,,0.9,0.8,1.7,.128,,0.8,-0.4,0.4,0.4,rogerro01
353,Sean Rooks,C,32,LAC,61,728,7.5,.443,.000,.149,5.0,14.1,9.6,5.4,0.9,2.0,8.8,14.1,,0.0,0.5,0.6,.038,,-4.6,0.1,-4.5,-0.5,rooksse01
354,Jalen Rose,SF,29,TOT,83,3153,16.8,.528,.169,.230,1.6,11.9,6.8,22.0,1.3,1.0,11.1,26.1,,3.5,2.1,5.7,.087,,1.4,-1.1,0.3,1.9,roseja01
354,Jalen Rose,SF,29,IND,53,1937,15.7,.515,.168,.214,1.7,12.5,7.2,18.9,1.2,1.1,9.9,24.8,,2.0,1.6,3.6,.090,,0.8,-0.5,0.3,1.1,roseja01
354,Jalen Rose,SF,29,CHI,30,1216,18.4,.547,.170,.254,1.3,10.8,6.0,26.9,1.4,1.0,12.8,28.3,,1.6,0.5,2.1,.082,,2.3,-1.9,0.5,0.7,roseja01
355,Malik Rose,PF,27,SAS,82,1725,16.4,.517,.019,.406,11.9,20.6,16.4,6.3,2.2,1.7,15.8,23.9,,1.0,3.4,4.4,.123,,-1.6,0.3,-1.3,0.3,rosema01
356,Michael Ruffin,PF,25,PHI,15,169,5.5,.271,.000,.308,15.6,18.6,17.1,4.4,1.6,3.6,27.1,11.0,,-0.3,0.3,0.0,-0.005,,-6.2,0.8,-5.4,-0.1,ruffimi01
357,Bryon Russell,SG,31,UTA,66,1998,9.8,.493,.387,.240,4.7,13.1,8.9,11.1,1.7,0.8,14.6,17.1,,0.7,1.6,2.3,.055,,-1.8,-0.8,-2.7,-0.3,russebr01
358,Daniel Santiago,C,25,PHO,3,24,9.6,.500,.000,.000,0.0,33.4,16.5,13.6,0.0,3.0,20.0,18.7,,0.0,0.0,0.0,.025,,-4.4,2.1,-2.4,0.0,santida01
359,Jeryl Sasser,SG,22,ORL,7,36,7.0,.309,.000,.357,9.2,12.5,10.9,8.0,4.3,0.0,11.0,22.6,,-0.1,0.1,-0.1,-0.070,,-7.7,0.1,-7.6,0.0,sasseje01
360,Kenny Satterfield,PG,20,DEN,36,560,11.5,.431,.136,.231,3.3,7.5,5.3,31.8,2.9,0.1,19.5,21.8,,-0.5,0.3,-0.2,-0.014,,-2.5,-1.1,-3.5,-0.2,satteke01
361,Brian Scalabrine,PF,23,NJN,28,290,4.2,.408,.149,.224,4.6,15.2,9.9,10.5,1.6,0.5,24.6,15.1,,-0.5,0.4,-0.1,-0.015,,-6.4,0.0,-6.4,-0.3,scalabr01
362,Shawnelle Scott,C,29,DEN,21,252,14.5,.489,.000,.267,22.8,23.8,23.3,5.4,0.6,1.8,15.2,17.6,,0.2,0.2,0.4,.083,,-2.2,-2.7,-4.9,-0.2,scottsh01
363,Ansu Sesay,SF,25,SEA,9,142,15.5,.549,.000,.455,5.9,10.6,8.3,8.9,1.1,1.1,3.6,17.9,,0.4,0.1,0.5,.156,,-0.4,-1.4,-1.8,0.0,sesayan01
364,Brian Shaw,PG,35,LAL,58,631,11.8,.458,.509,.150,3.4,16.1,9.8,20.2,2.1,0.3,14.8,15.4,,0.3,0.9,1.2,.089,,-1.0,1.0,0.0,0.3,shawbr01
365,Bobby Simmons,SF,21,WAS,30,343,13.2,.518,.147,.316,8.4,9.3,8.8,8.0,2.1,1.1,11.5,16.4,,0.4,0.2,0.7,.092,,0.3,-0.3,0.0,0.2,simmobo01
366,Dickey Simpkins,PF,29,ATL,1,3,11.6,,,,0.0,0.0,0.0,45.5,0.0,0.0,,0.0,,0.0,0.0,0.0,.116,,7.1,6.9,14.0,0.0,simpkdi01
367,Brian Skinner,PF,25,CLE,65,1107,11.3,.569,.000,.488,10.0,19.8,14.9,2.3,1.2,4.0,17.6,9.9,,1.0,1.0,1.9,.084,,-2.4,-0.1,-2.4,-0.1,skinnbr01
368,Reggie Slater,PF,31,TOT,8,47,17.9,.541,.000,.667,12.1,9.7,10.9,3.6,1.1,1.6,4.9,19.6,,0.1,0.0,0.1,.150,,1.4,-1.9,-0.5,0.0,slatere01
368,Reggie Slater,PF,31,NJN,4,10,17.5,1.025,.000,.500,0.0,22.6,11.2,0.0,0.0,0.0,29.1,15.4,,0.0,0.0,0.0,.169,,-1.6,0.1,-1.5,0.0,slatere01
368,Reggie Slater,PF,31,ATL,4,37,18.0,.472,.000,.692,15.4,6.2,10.8,4.5,1.4,2.0,0.0,20.7,,0.1,0.0,0.1,.145,,2.2,-2.4,-0.2,0.0,slatere01
369,Charles Smith,SG,26,SAS,60,1141,13.2,.483,.306,.152,3.5,9.7,6.7,12.2,2.4,2.7,11.4,21.0,,0.1,1.9,2.0,.085,,-1.0,1.9,0.9,0.8,smithch04
370,Jabari Smith,C,24,TOT,23,181,13.1,.474,.048,.508,5.0,11.9,8.5,9.7,1.7,2.3,6.1,20.4,,0.2,0.3,0.5,.121,,-2.8,0.6,-2.3,0.0,smithja01
370,Jabari Smith,C,24,SAC,12,71,7.0,.342,.048,.571,3.1,17.7,10.5,11.4,1.4,3.7,7.1,17.3,,-0.1,0.1,0.0,.014,,-5.7,1.9,-3.8,0.0,smithja01
370,Jabari Smith,C,24,PHI,11,110,17.1,.541,.048,.476,6.3,8.2,7.2,8.6,2.0,1.4,5.6,22.4,,0.3,0.1,0.4,.189,,-1.0,-0.3,-1.3,0.0,smithja01
371,Joe Smith,C,26,MIN,72,1922,16.0,.571,.005,.355,9.3,17.9,13.6,6.6,1.1,2.3,11.4,17.8,,4.1,2.0,6.1,.153,,-0.2,0.0,-0.2,0.9,smithjo02
372,Leon Smith,C,21,ATL,14,100,14.0,.463,.000,.654,11.4,24.1,17.7,4.7,2.6,0.7,8.2,16.5,,0.1,0.1,0.2,.109,,-1.9,-1.0,-3.0,0.0,smithle01
373,Steve Smith,SG,32,SAS,77,2211,13.9,.588,.361,.265,2.4,7.4,5.0,11.5,1.3,0.5,12.4,18.3,,4.0,2.4,6.4,.139,,0.8,0.1,0.9,1.6,smithst01
374,Eric Snow,PG,28,PHI,61,2225,14.7,.510,.043,.364,1.7,9.2,5.5,30.6,2.3,0.3,16.0,17.7,,2.6,2.9,5.5,.119,,-0.6,0.9,0.3,1.3,snower01
375,Will Solomon,SG,23,MEM,62,872,8.8,.442,.489,.221,1.5,7.2,4.3,17.8,2.1,0.6,14.6,22.1,,-0.9,0.5,-0.5,-0.027,,-3.3,-1.1,-4.4,-0.5,solomwi01
376,Felton Spencer,C,34,NYK,32,248,0.8,.358,.000,1.269,7.5,15.9,11.7,1.8,1.5,2.4,22.8,9.9,,-0.3,0.3,-0.1,-0.013,,-10.5,0.6,-9.9,-0.5,spencfe01
377,Latrell Sprewell,SF,31,NYK,81,3326,13.7,.501,.284,.244,2.1,8.3,5.2,17.5,1.5,0.3,12.4,25.1,,1.1,1.7,2.8,.041,,0.3,-1.1,-0.8,0.9,sprewla01
378,Jerry Stackhouse,SF,27,DET,76,2685,19.0,.518,.227,.437,3.4,10.4,6.9,28.4,1.5,1.0,14.5,32.3,,3.2,2.6,5.8,.104,,2.6,-1.2,1.5,2.4,stackje01
379,John Starks,SG,36,UTA,66,929,6.0,.442,.306,.132,1.9,6.9,4.4,12.5,1.9,0.0,13.7,18.4,,-0.6,0.5,-0.1,-0.004,,-5.0,-1.2,-6.2,-1.0,starkjo01
380,Vladimir Stepania,C,25,MIA,67,884,13.9,.483,.008,.418,13.3,22.3,17.8,3.2,1.5,3.8,15.0,18.7,,-0.1,1.8,1.7,.094,,-2.7,0.4,-2.3,-0.1,stepavl01
381,DeShawn Stevenson,SG,20,UTA,67,1134,8.2,.412,.067,.143,4.6,9.3,7.0,17.1,1.4,1.7,14.7,18.4,,-0.9,0.7,-0.2,-0.010,,-2.9,-0.9,-3.9,-0.5,stevede01
382,Michael Stewart,C,26,TOR,11,93,8.6,.395,.000,.478,14.4,16.6,15.4,4.9,2.3,2.4,12.6,15.6,,0.0,0.1,0.1,.058,,-5.6,1.1,-4.4,-0.1,stewami01
383,Bryant Stith,SG,31,CLE,50,665,11.1,.493,.362,.277,3.6,11.4,7.5,9.9,2.3,0.7,12.5,16.6,,0.3,0.4,0.7,.047,,-1.5,-0.5,-2.1,0.0,stithbr01
384,John Stockton*,PG,39,UTA,82,2566,21.9,.601,.101,.414,2.8,9.6,6.2,46.3,3.2,0.7,18.5,19.8,,8.0,2.6,10.7,.200,,4.1,1.3,5.3,4.8,stockjo01
385,Peja Stojaković,SF,24,SAC,71,2649,19.3,.592,.274,.286,3.0,11.9,7.5,10.6,1.5,0.4,9.9,23.2,,6.8,3.0,9.9,.179,,3.2,-0.2,3.0,3.3,stojape01
386,Damon Stoudamire,PG,28,POR,75,2796,14.7,.506,.321,.214,3.2,9.1,6.1,28.0,1.3,0.2,12.9,18.8,,4.9,1.7,6.6,.113,,1.2,-0.8,0.5,1.7,stoudda01
387,Erick Strickland,PG,28,BOS,79,1643,12.9,.545,.506,.318,1.4,13.1,7.1,18.6,1.8,0.0,14.5,18.0,,1.8,2.0,3.8,.111,,-0.9,0.4,-0.5,0.6,stricer01
388,Mark Strickland,SF,31,ATL,46,654,11.4,.466,.020,.216,7.1,15.8,11.4,5.1,1.5,1.9,11.1,17.4,,-0.1,0.5,0.5,.034,,-2.3,-1.0,-3.3,-0.2,stricma01
389,Rod Strickland,PG,35,MIA,76,2294,15.6,.495,.036,.282,2.5,9.2,5.9,35.7,2.0,0.4,16.5,20.0,,1.9,3.0,4.9,.103,,0.5,0.2,0.7,1.6,stricro02
390,Bruno Šundov,C,21,IND,22,88,8.7,.391,.025,.050,9.2,17.5,13.5,6.1,1.8,2.4,8.9,23.1,,-0.2,0.1,0.0,-0.021,,-5.9,-0.7,-6.6,-0.1,sundobr01
391,Bob Sura,PG,28,GSW,78,1780,17.1,.530,.225,.556,5.2,10.3,7.7,25.0,2.5,0.6,15.3,20.5,,3.2,0.9,4.1,.111,,1.6,0.0,1.6,1.6,surabo01
392,Stromile Swift,PF,22,MEM,68,1805,17.2,.539,.005,.499,10.0,16.6,13.3,5.0,1.5,4.3,14.1,21.8,,1.7,2.0,3.7,.099,,-1.1,0.0,-1.0,0.4,swiftst01
393,Wally Szczerbiak,SF,24,MIN,82,3117,17.1,.580,.159,.227,4.5,9.9,7.2,13.6,1.1,0.5,12.1,21.8,,7.0,1.7,8.7,.134,,2.3,-0.9,1.4,2.7,szczewa02
394,Jason Terry,SG,24,ATL,78,2967,19.2,.549,.364,.279,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,,6.6,2.1,8.6,.139,,3.3,-0.1,3.2,3.9,terryja01
395,Etan Thomas,C,23,WAS,47,618,15.7,.553,.000,.490,10.2,24.0,17.0,1.6,1.5,4.2,12.4,15.6,,0.8,0.9,1.6,.127,,-1.2,0.0,-1.2,0.1,thomaet01
396,Kenny Thomas,PF,24,HOU,72,2484,16.4,.520,.019,.405,7.2,16.7,11.9,10.0,1.9,1.8,12.8,20.9,,2.6,1.9,4.4,.085,,-0.2,0.2,0.1,1.3,thomake01
397,Kurt Thomas,C,29,NYK,82,2771,15.8,.542,.006,.283,9.0,22.3,15.6,5.8,1.4,2.1,12.7,20.3,,3.1,3.4,6.5,.112,,-1.0,0.0,-1.0,0.7,thomaku01
398,Tim Thomas,SF,24,MIL,74,1987,13.1,.522,.386,.238,3.9,13.1,8.7,8.7,1.7,1.2,13.2,22.6,,0.8,1.3,2.2,.052,,-1.0,-1.2,-2.3,-0.1,thomati01
399,Jamaal Tinsley,PG,23,IND,80,2442,13.4,.446,.230,.245,3.7,9.9,6.9,42.8,3.0,1.2,24.3,20.7,,-1.3,2.9,1.7,.033,,-0.6,0.2,-0.4,1.0,tinslja01
400,Óscar Torres,SG,25,HOU,65,1075,11.4,.502,.370,.308,4.9,8.1,6.5,6.4,1.3,0.6,11.2,18.8,,0.7,0.1,0.9,.039,,-1.1,-1.6,-2.7,-0.2,torreos01
401,Robert Traylor,PF,24,CHH,61,678,13.0,.473,.005,.412,11.3,20.2,15.7,9.0,1.9,4.0,15.7,19.3,,0.1,1.1,1.2,.085,,-4.0,0.9,-3.0,-0.2,traylro01
402,Gary Trent,PF,27,MIN,64,1140,15.4,.538,.005,.378,10.7,16.6,13.7,8.3,1.0,1.8,11.5,19.9,,1.9,1.1,3.0,.125,,-0.8,-0.7,-1.6,0.1,trentga01
403,Jeff Trepagnier,SG,22,CLE,12,77,8.4,.345,.043,.304,4.6,13.6,9.2,23.9,5.5,3.8,29.7,22.1,,-0.3,0.1,-0.2,-0.114,,-5.0,4.0,-1.1,0.0,trepaje01
404,Jake Tsakalidis,C,22,PHO,67,1582,11.7,.522,.003,.398,9.1,17.7,13.3,2.2,0.8,3.2,14.2,15.5,,1.0,1.8,2.8,.085,,-3.4,-0.2,-3.5,-0.6,tsakaja01
405,Hedo Türkoğlu,SF,22,SAC,80,1970,14.2,.514,.249,.335,3.5,16.0,9.8,12.2,1.5,1.0,9.3,19.2,,2.5,2.7,5.2,.127,,0.1,0.7,0.8,1.4,turkohe01
406,Nick Van Exel,PG-SG,30,TOT,72,2496,17.8,.495,.285,.205,1.2,10.5,5.8,35.1,0.9,0.3,10.5,26.8,,3.9,0.4,4.4,.084,,3.6,-1.9,1.7,2.4,vanexni01
406,Nick Van Exel,PG,30,DEN,45,1739,18.4,.488,.276,.191,1.2,10.3,5.5,40.2,0.9,0.3,10.5,28.4,,2.7,0.2,2.9,.080,,4.2,-2.1,2.1,1.8,vanexni01
406,Nick Van Exel,SG,30,DAL,27,757,16.3,.513,.312,.245,1.3,11.0,6.2,23.5,1.0,0.4,10.3,23.2,,1.3,0.2,1.5,.093,,2.2,-1.5,0.7,0.5,vanexni01
407,Keith Van Horn,SF,26,NJN,81,2465,16.0,.510,.269,.179,6.2,21.6,13.9,11.6,1.3,1.2,11.1,24.0,,2.0,4.3,6.3,.123,,0.7,0.1,0.8,1.8,vanhoke01
408,Ratko Varda,C,22,DET,1,6,15.0,.727,.000,.333,0.0,19.5,9.8,0.0,0.0,0.0,22.5,34.9,,0.0,0.0,0.0,.098,,-8.4,2.3,-6.1,0.0,vardara01
409,Jacque Vaughn,PG,26,ATL,82,1856,13.1,.547,.123,.288,1.1,9.3,5.2,30.2,1.8,0.1,18.5,14.8,,2.5,1.0,3.5,.091,,-1.6,-0.6,-2.2,-0.1,vaughja01
410,Jake Voskuhl,C,24,PHO,59,900,13.9,.614,.000,.565,12.7,18.7,15.7,3.0,0.6,1.9,16.6,14.4,,1.7,0.9,2.7,.143,,-2.0,-1.0,-3.0,-0.2,voskuja01
411,Antoine Walker,PF,25,BOS,81,3406,17.1,.490,.382,.192,4.7,18.6,11.5,22.8,1.9,0.9,12.1,27.8,,1.5,5.2,6.7,.094,,2.2,0.0,2.2,3.6,walkean02
412,Samaki Walker,PF,25,LAL,69,1655,14.5,.545,.000,.353,8.7,23.2,16.0,5.7,0.9,3.8,11.2,12.9,,2.4,2.8,5.3,.153,,-0.9,1.0,0.1,0.9,walkesa01
413,Ben Wallace*,C,27,DET,80,2921,18.6,.522,.006,.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,,4.3,7.2,11.6,.190,,1.2,3.3,4.4,4.8,wallabe01
414,Gerald Wallace,SF,19,SAC,54,430,13.3,.443,.040,.263,12.4,9.8,11.1,9.6,2.2,0.9,10.1,22.0,,0.1,0.6,0.6,.071,,-2.0,-0.4,-2.4,0.0,wallage01
415,John Wallace,SF,27,PHO,46,490,13.7,.493,.061,.215,6.1,13.6,9.8,10.0,1.2,1.3,11.0,24.1,,0.3,0.4,0.7,.071,,-1.8,-0.8,-2.6,-0.1,wallajo01
416,Rasheed Wallace,PF,27,POR,79,2963,19.3,.540,.246,.213,5.3,20.4,12.8,9.3,1.8,2.6,8.5,23.7,,5.6,4.1,9.7,.158,,2.4,0.5,3.0,3.7,wallara01
417,Charlie Ward,PG,31,NYK,63,1058,14.5,.496,.541,.191,1.6,12.3,7.0,31.7,3.4,1.0,18.6,17.8,,0.6,1.3,1.9,.087,,-0.2,2.2,2.0,1.1,wardch01
418,Earl Watson,PG,22,SEA,64,964,11.6,.507,.208,.170,3.9,6.2,5.1,18.8,3.4,0.4,18.3,13.4,,0.7,0.8,1.5,.076,,-1.8,1.6,-0.2,0.4,watsoea01
419,Clarence Weatherspoon,PF,31,NYK,56,1728,13.3,.478,.000,.323,10.0,20.9,15.4,5.8,1.1,2.1,8.3,15.2,,1.6,1.9,3.5,.097,,-0.8,-0.2,-1.1,0.4,weathcl01
420,Chris Webber*,PF,28,SAC,54,2071,24.4,.540,.018,.314,7.9,20.1,14.1,21.9,2.2,2.4,11.4,29.0,,4.8,3.9,8.6,.200,,3.8,1.6,5.4,3.9,webbech01
421,Bonzi Wells,SG,25,POR,74,2348,18.4,.538,.166,.279,6.0,16.4,11.1,15.8,2.6,0.8,14.1,26.4,,3.0,3.0,6.0,.122,,1.4,0.5,1.9,2.3,wellsbo01
422,David Wesley,SG,31,CHH,67,2487,11.3,.479,.281,.207,2.0,4.5,3.3,16.2,1.6,0.4,10.7,20.4,,1.1,1.5,2.6,.050,,-1.1,-0.9,-2.1,0.0,wesleda01
423,Jahidi White,C,25,WAS,71,1346,14.9,.552,.000,.552,13.6,24.9,19.2,2.0,1.0,4.1,15.8,14.1,,1.5,1.8,3.3,.118,,-1.3,-0.3,-1.5,0.2,whiteja01
424,Rodney White,SF,21,DET,16,129,11.0,.423,.150,.233,1.8,14.5,8.2,16.6,3.7,1.1,17.5,29.3,,-0.4,0.2,-0.2,-0.056,,-4.7,0.2,-4.5,-0.1,whitero02
425,Chris Whitney,PG,30,WAS,82,2171,15.6,.568,.492,.267,0.6,7.6,4.1,23.4,1.8,0.2,10.4,17.4,,5.4,1.1,6.5,.143,,1.8,-0.3,1.5,2.0,whitnch01
426,Aaron Williams,PF,30,NJN,82,1546,15.2,.568,.005,.424,8.3,16.4,12.3,8.1,1.0,3.5,13.2,17.4,,2.4,2.5,5.0,.154,,-1.4,0.9,-0.4,0.6,williaa01
427,Alvin Williams,PG,27,TOR,82,2927,13.8,.470,.199,.144,2.2,9.0,5.5,26.6,2.5,0.7,12.7,18.4,,2.2,3.1,5.2,.086,,-0.5,0.8,0.3,1.7,willial02
428,Eric Williams,SF,29,BOS,74,1747,8.8,.490,.223,.569,3.6,10.5,6.9,9.8,2.3,0.4,16.5,15.0,,0.0,2.2,2.2,.061,,-4.0,1.0,-3.0,-0.4,willier01
429,Jason Williams,PG,26,MEM,65,2236,15.1,.466,.437,.103,1.1,8.6,4.9,42.0,2.6,0.2,17.2,25.3,,-0.6,1.5,0.9,.020,,1.2,-1.3,-0.1,1.1,willija02
430,Jerome Williams,PF,28,TOR,68,1641,15.7,.542,.000,.526,11.2,16.0,13.5,7.3,2.6,1.1,12.5,15.2,,2.7,2.3,5.0,.147,,-0.2,0.8,0.6,1.1,willije01
431,Monty Williams,SF,30,ORL,68,1284,14.7,.575,.011,.370,6.9,13.6,10.2,12.0,2.0,0.9,17.0,17.7,,1.6,1.2,2.9,.107,,-0.8,0.0,-0.9,0.4,willimo01
432,Scott Williams,PF,33,DEN,41,737,10.5,.430,.009,.189,12.1,20.7,16.2,2.8,1.2,3.3,13.0,16.4,,-0.3,0.7,0.4,.027,,-4.3,-1.2,-5.5,-0.7,willisc01
433,Shammond Williams,SG,26,SEA,50,603,14.3,.526,.389,.202,3.2,9.0,6.2,21.0,1.9,0.3,14.3,18.9,,0.8,0.3,1.2,.095,,1.3,-0.7,0.6,0.4,willish01
434,Walt Williams,SF,31,HOU,48,1117,13.1,.538,.462,.129,3.7,12.9,8.3,11.0,0.9,0.6,11.2,19.6,,1.4,0.3,1.7,.073,,0.2,-1.6,-1.3,0.2,williwa02
435,Corliss Williamson,SF,28,DET,78,1701,20.0,.567,.006,.370,8.2,13.9,11.1,11.5,1.5,1.1,12.8,29.8,,3.2,1.9,5.1,.144,,0.6,-0.9,-0.3,0.7,willico02
436,Kevin Willis,PF,39,HOU,52,865,16.1,.489,.004,.306,13.7,25.9,19.8,2.9,1.6,1.8,11.3,19.5,,0.8,0.9,1.7,.096,,-1.6,-1.4,-3.0,-0.2,willike02
437,Loren Woods,C,23,MIN,60,516,9.9,.449,.021,.625,10.4,16.8,13.7,5.8,1.7,4.9,22.7,13.9,,-0.2,0.7,0.5,.047,,-3.8,1.2,-2.5,-0.1,woodslo01
438,Metta World Peace,SF,22,TOT,55,1642,15.8,.501,.267,.321,5.1,13.8,9.5,14.1,4.5,1.7,14.0,23.5,,0.0,2.7,2.7,.079,,-0.4,3.0,2.6,1.9,artesro01
